time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,precipAccumulation
2018-02-04T05:00:00Z,Rain starting in the evening.,rain,2018-02-04T12:03:48Z,2018-02-04T22:18:24Z,0.65,0.0275,0.141,2018-02-05T03:00:00Z,0.95,rain,40.71,1517788800,35.72,1517824800,40.71,1517788800,31.81,1517835600,27.09,0.71,1018.9,1.77,8.66,1517720400,198,0.98,2,1517760000,7.91,28.89,2018-02-04T05:00:00Z,41.62,2018-02-05T02:00:00Z,23.44,2018-02-04T05:00:00Z,41.62,2018-02-05T02:00:00Z,
2018-02-05T05:00:00Z,Mostly cloudy in the morning.,partly-cloudy-night,2018-02-05T12:02:44Z,2018-02-05T22:19:38Z,0.69,0.0017,0.0239,2018-02-05T05:00:00Z,0.85,snow,36.55,1517835600,23.9,1517893200,33.21,1517832000,23.9,1517893200,21.2,0.66,1015.3,5.2,21.2,1517842800,305,0.3,3,1517846400,9.81,24.33,2018-02-06T04:00:00Z,39.6,2018-02-05T05:00:00Z,21.6,2018-02-05T16:00:00Z,38.36,2018-02-05T06:00:00Z,0.021
2018-02-06T05:00:00Z,Mostly cloudy until evening.,partly-cloudy-day,2018-02-06T12:01:39Z,2018-02-06T22:20:53Z,0.72,0,3e-4,2018-02-06T20:00:00Z,0,,36.21,1517950800,28.38,1517983200,36.21,1517950800,24.27,1518001200,18.31,0.61,1028.58,0.99,4.76,1517943600,259,0.51,2,1517932800,10,23.9,2018-02-06T05:00:00Z,36.21,2018-02-06T21:00:00Z,23.9,2018-02-06T05:00:00Z,36.21,2018-02-06T21:00:00Z,
2018-02-07T05:00:00Z,"Rain starting in the afternoon, continuing until evening.",rain,2018-02-07T12:00:33Z,2018-02-07T22:22:08Z,0.75,0.0255,0.109,2018-02-07T23:00:00Z,0.88,rain,41.38,1518044400,25.21,1518094800,40.13,1518040800,19.47,1518091200,28.58,0.83,1023.11,1.38,15.74,1518062400,43,0.76,2,1518019200,6.77,28.38,2018-02-07T06:00:00Z,41.38,2018-02-07T23:00:00Z,24.27,2018-02-07T11:00:00Z,40.13,2018-02-07T22:00:00Z,
2018-02-08T05:00:00Z,Partly cloudy until evening.,partly-cloudy-day,2018-02-08T11:59:25Z,2018-02-08T22:23:22Z,0.78,4e-4,0.0019,2018-02-08T18:00:00Z,0.15,snow,31.97,1518123600,23.13,1518174000,28.26,1518120000,21.05,1518159600,16.83,0.6,1026.7,4.79,15.56,1518066000,310,0.44,3,1518105600,10,25.21,2018-02-08T13:00:00Z,32.62,2018-02-08T05:00:00Z,19.47,2018-02-08T12:00:00Z,28.26,2018-02-08T20:00:00Z,0.068
2018-02-09T05:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-night,2018-02-09T11:58:16Z,2018-02-09T22:24:36Z,0.81,1e-4,6e-4,2018-02-09T18:00:00Z,0.07,snow,34.21,1518220800,34.57,1518224400,30.51,1518220800,32,1518224400,19.55,0.65,1033.09,2.01,8.06,1518213600,207,0.51,3,1518195600,9.98,23.13,2018-02-09T11:00:00Z,35.33,2018-02-10T03:00:00Z,21.05,2018-02-09T07:00:00Z,35.33,2018-02-10T03:00:00Z,0.013
2018-02-10T05:00:00Z,Light rain in the afternoon and overnight.,rain,2018-02-10T11:57:05Z,2018-02-10T22:25:50Z,0.84,0.0158,0.0877,2018-02-11T01:00:00Z,0.93,rain,45.96,1518282000,43.64,1518310800,45.96,1518282000,43.64,1518310800,37.95,0.89,1023.51,0.37,2.52,1518278400,171,0.89,2,1518274800,6.07,35.2,2018-02-10T05:00:00Z,45.96,2018-02-10T17:00:00Z,35.2,2018-02-10T05:00:00Z,45.96,2018-02-10T17:00:00Z,
2018-02-11T05:00:00Z,Rain until evening.,rain,2018-02-11T11:55:53Z,2018-02-11T22:27:04Z,0.87,0.0354,0.107,2018-02-11T19:00:00Z,0.94,rain,53.36,1518393600,41.1,1518440400,53.36,1518393600,36.68,1518440400,46.84,0.96,1014.76,0.99,7.26,1518382800,182,1,2,1518361200,3.84,43.91,2018-02-11T13:00:00Z,54.29,2018-02-12T04:00:00Z,43.91,2018-02-11T13:00:00Z,54.29,2018-02-12T04:00:00Z,
2018-02-12T05:00:00Z,Mostly cloudy until evening.,partly-cloudy-day,2018-02-12T11:54:39Z,2018-02-12T22:28:18Z,0.9,2e-4,0.0012,2018-02-12T05:00:00Z,0.1,rain,43.74,1518469200,25.61,1518523200,40.88,1518469200,20.16,1518519600,32.21,0.65,1026.18,4.77,12.94,1518444000,322,0.61,3,1518458400,9.69,33.14,2018-02-13T04:00:00Z,57.93,2018-02-12T07:00:00Z,27.95,2018-02-13T04:00:00Z,57.93,2018-02-12T07:00:00Z,
2018-02-13T05:00:00Z,Overcast starting in the evening.,cloudy,2018-02-13T11:53:24Z,2018-02-13T22:29:31Z,0.93,0,0,,0,,35.77,1518552000,31.91,1518570000,35.77,1518552000,31.91,1518570000,16.89,0.56,1041.31,1.53,9.82,1518519600,26,0.23,3,1518537600,10,25.61,2018-02-13T12:00:00Z,35.77,2018-02-13T20:00:00Z,20.16,2018-02-13T11:00:00Z,35.77,2018-02-13T20:00:00Z,
2018-02-14T05:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-02-14T11:52:08Z,2018-02-14T22:30:44Z,0.96,4e-4,0.0029,2018-02-15T04:00:00Z,0.45,rain,51.21,1518642000,43.78,1518696000,51.21,1518642000,43.78,1518696000,33.09,0.72,1026.08,2.25,7.96,1518627600,228,0.86,3,1518627600,9.92,33.2,2018-02-14T05:00:00Z,51.21,2018-02-14T21:00:00Z,33.2,2018-02-14T05:00:00Z,51.21,2018-02-14T21:00:00Z,
2018-02-15T05:00:00Z,Light rain overnight.,rain,2018-02-15T11:50:50Z,2018-02-15T22:31:57Z,0.99,0.0037,0.0229,2018-02-15T05:00:00Z,0.85,rain,57.52,1518732000,52.8,1518786000,57.52,1518732000,52.8,1518786000,46.5,0.88,1011.3,1.71,6.47,1518714000,214,0.83,3,1518714000,7.07,43.78,2018-02-15T12:00:00Z,57.52,2018-02-15T22:00:00Z,43.78,2018-02-15T12:00:00Z,57.52,2018-02-15T22:00:00Z,
2018-02-16T05:00:00Z,Mostly cloudy until evening.,partly-cloudy-day,2018-02-16T11:49:32Z,2018-02-16T22:33:10Z,0.03,0.0062,0.031,2018-02-16T05:00:00Z,0.84,rain,57.44,1518807600,27.52,1518868800,57.44,1518807600,25.19,1518858000,44.63,0.81,1006.77,3.7,18.19,1518825600,302,0.77,3,1518796800,8.81,36.54,2018-02-17T04:00:00Z,57.44,2018-02-16T19:00:00Z,31.48,2018-02-17T04:00:00Z,57.44,2018-02-16T19:00:00Z,
2018-02-17T05:00:00Z,Light snow (< 1 in.) starting in the evening.,snow,2018-02-17T11:48:12Z,2018-02-17T22:34:22Z,0.06,0.0023,0.0142,2018-02-18T02:00:00Z,0.26,snow,37.45,1518890400,32.54,1518919200,35.97,1518904800,29.08,1518951600,22.38,0.66,1025.51,0.88,11.95,1518843600,28,0.43,4,1518886800,7.92,27.52,2018-02-17T12:00:00Z,37.45,2018-02-17T18:00:00Z,25.19,2018-02-17T09:00:00Z,35.97,2018-02-17T22:00:00Z,0.423
2018-02-18T05:00:00Z,Rain until afternoon.,rain,2018-02-18T11:46:51Z,2018-02-18T22:35:34Z,0.09,0.0152,0.0778,2018-02-18T18:00:00Z,0.73,rain,44.19,1518984000,32.25,1519020000,41.9,1518987600,32.25,1519020000,27.98,0.71,1024.73,3.02,12.87,1518962400,312,0.32,4,1518973200,9.11,32.71,2018-02-18T05:00:00Z,44.19,2018-02-18T20:00:00Z,29.08,2018-02-18T11:00:00Z,41.9,2018-02-18T21:00:00Z,
2018-02-19T05:00:00Z,Foggy overnight.,fog,2018-02-19T11:45:28Z,2018-02-19T22:36:46Z,0.12,0.0022,0.0127,2018-02-20T00:00:00Z,0.72,rain,46.95,1519070400,44.62,1519102800,46.95,1519070400,44.62,1519102800,35.59,0.82,1031.31,1.55,8.02,1519056000,175,0.6,3,1519056000,8.35,32.25,2018-02-19T06:00:00Z,46.95,2018-02-19T20:00:00Z,32.25,2018-02-19T06:00:00Z,46.95,2018-02-19T20:00:00Z,
2018-02-20T05:00:00Z,Foggy in the morning.,fog,2018-02-20T11:44:05Z,2018-02-20T22:37:57Z,0.16,2e-4,0.0013,2018-02-20T05:00:00Z,0.17,rain,66.3,1519160400,54.15,1519200000,66.3,1519160400,54.15,1519200000,50.21,0.87,1026.48,2.28,9.59,1519149600,229,0.63,3,1519146000,6.29,44.62,2018-02-20T05:00:00Z,66.3,2018-02-20T21:00:00Z,44.62,2018-02-20T05:00:00Z,66.3,2018-02-20T21:00:00Z,
2018-02-21T05:00:00Z,Light rain starting in the evening.,rain,2018-02-21T11:42:41Z,2018-02-21T22:39:08Z,0.2,0.0029,0.0296,2018-02-22T02:00:00Z,0.61,rain,77.21,1519246800,44.35,1519304400,77.26,1519246800,38.45,1519304400,56.39,0.79,1025.57,2.57,12.84,1519239600,234,0.6,4,1519232400,8.65,54.15,2018-02-21T08:00:00Z,77.21,2018-02-21T21:00:00Z,54.15,2018-02-21T08:00:00Z,77.26,2018-02-21T21:00:00Z,
2018-02-22T05:00:00Z,"Light rain starting in the afternoon, continuing until evening.",rain,2018-02-22T11:41:15Z,2018-02-22T22:40:18Z,0.23,0.0067,0.0418,2018-02-22T22:00:00Z,0.92,rain,45.19,1519300800,36.17,1519376400,41.28,1519311600,32.67,1519383600,37.04,0.77,1035.26,4.92,21.1,1519300800,33,1,3,1519315200,8.95,37.26,2018-02-23T03:00:00Z,57.09,2018-02-22T05:00:00Z,33.82,2018-02-23T01:00:00Z,57.09,2018-02-22T05:00:00Z,
2018-02-23T05:00:00Z,Overcast throughout the day.,cloudy,2018-02-23T11:39:49Z,2018-02-23T22:41:29Z,0.27,0.0037,0.0265,2018-02-24T00:00:00Z,0.85,rain,38.91,1519430400,39.05,1519434000,38.91,1519430400,38.44,1519444800,35.21,0.91,1033.27,2.28,6.96,1519383600,76,1,3,1519401600,7.06,36.17,2018-02-23T09:00:00Z,40.1,2018-02-24T04:00:00Z,32.67,2018-02-23T11:00:00Z,39.62,2018-02-24T03:00:00Z,
2018-02-24T05:00:00Z,"Light rain starting in the afternoon, continuing until evening.",rain,2018-02-24T11:38:21Z,2018-02-24T22:42:38Z,0.31,0.0025,0.0207,2018-02-24T22:00:00Z,0.84,rain,52.65,1519491600,41.24,1519563600,52.65,1519491600,36.93,1519560000,41.98,0.86,1021.92,1.45,7.08,1519455600,302,0.85,3,1519488000,8.5,40.84,2018-02-24T05:00:00Z,52.65,2018-02-24T17:00:00Z,39,2018-02-24T05:00:00Z,52.65,2018-02-24T17:00:00Z,
2018-02-25T05:00:00Z,Rain until afternoon.,rain,2018-02-25T11:36:53Z,2018-02-25T22:43:48Z,0.34,0.0306,0.143,2018-02-25T12:00:00Z,0.96,rain,42.48,1519603200,41.87,1519639200,42.48,1519603200,41.3,1519650000,40.14,0.93,1017.91,2.92,11.91,1519560000,61,1,3,1519574400,7.15,41.21,2018-02-25T14:00:00Z,42.82,2018-02-25T05:00:00Z,36.93,2018-02-25T12:00:00Z,42.82,2018-02-25T05:00:00Z,
2018-02-26T05:00:00Z,Partly cloudy until evening.,partly-cloudy-day,2018-02-26T11:35:24Z,2018-02-26T22:44:57Z,0.38,1e-4,2e-4,2018-02-26T11:00:00Z,0.03,rain,50.92,1519682400,35.91,1519732800,50.92,1519682400,35.91,1519732800,34.28,0.69,1020.38,2.49,9.84,1519653600,298,0.45,4,1519664400,9.18,40.8,2018-02-27T04:00:00Z,50.92,2018-02-26T22:00:00Z,40.8,2018-02-27T04:00:00Z,50.92,2018-02-26T22:00:00Z,
2018-02-27T05:00:00Z,Clear throughout the day.,clear-day,2018-02-27T11:33:54Z,2018-02-27T22:46:06Z,0.42,1e-4,0.0016,2018-02-27T15:00:00Z,0.04,rain,55.23,1519761600,37.72,1519819200,55.23,1519761600,37.72,1519819200,26,0.48,1026.75,1.75,8.72,1519768800,257,0.01,5,1519750800,10,35.91,2018-02-27T12:00:00Z,55.23,2018-02-27T20:00:00Z,35.91,2018-02-27T12:00:00Z,55.23,2018-02-27T20:00:00Z,
2018-02-28T05:00:00Z,Mostly cloudy starting in the evening.,partly-cloudy-night,2018-02-28T11:32:23Z,2018-02-28T22:47:14Z,0.46,0,0,,0,,59.76,1519851600,44.07,1519905600,59.76,1519851600,44.07,1519905600,33,0.56,1017.36,2.62,9.04,1519848000,218,0.26,4,1519833600,10,37.72,2018-02-28T12:00:00Z,59.76,2018-02-28T21:00:00Z,37.72,2018-02-28T12:00:00Z,59.76,2018-02-28T21:00:00Z,
2018-03-01T05:00:00Z,Rain overnight.,rain,2018-03-01T11:30:51Z,2018-03-01T22:48:22Z,0.49,0.0083,0.1245,2018-03-02T04:00:00Z,0.94,rain,58.11,1519927200,36.4,1519995600,58.11,1519927200,30.43,1519995600,40.64,0.68,1008.64,1.44,11.01,1519963200,94,0.61,4,1519923600,9.45,44.07,2018-03-01T12:00:00Z,58.11,2018-03-01T18:00:00Z,41.17,2018-03-02T04:00:00Z,58.11,2018-03-01T18:00:00Z,
2018-03-02T05:00:00Z,Mixed precipitation until evening.,sleet,2018-03-02T11:29:19Z,2018-03-02T22:49:30Z,0.53,0.0675,0.1558,2018-03-02T09:00:00Z,0.96,rain,37.62,1519992000,34.88,1520038800,32.58,1519992000,26.83,1520038800,34.85,0.91,996.37,8.79,29.13,1520020800,343,1,3,1520006400,5.32,33.99,2018-03-02T23:00:00Z,43.81,2018-03-02T05:00:00Z,24.76,2018-03-02T23:00:00Z,40.27,2018-03-02T05:00:00Z,
2018-03-03T05:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-03-03T11:27:45Z,2018-03-03T22:50:37Z,0.56,0.001,0.0049,2018-03-03T16:00:00Z,0.21,rain,45.23,1520107200,39,1520164800,41.17,1520107200,34.05,1520161200,29.91,0.67,1014.55,8.23,20.77,1520092800,345,0.78,4,1520092800,10,35.78,2018-03-03T05:00:00Z,45.23,2018-03-03T20:00:00Z,28.77,2018-03-03T05:00:00Z,41.17,2018-03-03T20:00:00Z,
2018-03-04T05:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-03-04T11:26:12Z,2018-03-04T22:51:44Z,0.6,0,0,,0,,42.56,1520193600,32.58,1520251200,37.93,1520186400,26.27,1520222400,26.26,0.6,1019.4,6.94,16.88,1520200800,342,0.84,3,1520179200,10,33.38,2018-03-05T04:00:00Z,42.56,2018-03-04T20:00:00Z,26.27,2018-03-05T04:00:00Z,37.93,2018-03-04T18:00:00Z,
2018-03-05T05:00:00Z,Mostly cloudy until evening.,partly-cloudy-day,2018-03-05T11:24:37Z,2018-03-05T22:52:51Z,0.63,1e-4,5e-4,2018-03-05T16:00:00Z,0.01,rain,41.72,1520283600,30.91,1520334000,38.21,1520283600,30.91,1520334000,24.22,0.6,1017.72,5.6,14.65,1520258400,350,0.68,3,1520262000,9.98,32.58,2018-03-05T12:00:00Z,41.72,2018-03-05T21:00:00Z,26.76,2018-03-05T12:00:00Z,38.21,2018-03-05T21:00:00Z,
2018-03-06T05:00:00Z,Mostly cloudy starting in the afternoon.,partly-cloudy-night,2018-03-06T11:23:02Z,2018-03-06T22:53:57Z,0.66,0,0,,0,,45.07,1520362800,33.55,1520409600,44.86,1520359200,29.05,1520420400,26.94,0.65,1016.84,1.69,9.32,1520377200,127,0.31,5,1520355600,9.99,30.91,2018-03-06T11:00:00Z,45.07,2018-03-06T19:00:00Z,30.91,2018-03-06T11:00:00Z,44.86,2018-03-06T18:00:00Z,
2018-03-07T05:00:00Z,Mixed precipitation (1–3 in. of snow) throughout the day.,snow,2018-03-07T11:21:26Z,2018-03-07T22:55:03Z,0.7,0.0214,0.0394,2018-03-07T18:00:00Z,0.86,snow,35.79,1520438400,32.15,1520506800,29.81,1520434800,27.62,1520478000,31.99,0.92,1006.77,4.1,15.63,1520442000,39,1,3,1520438400,4.67,32.67,2018-03-07T23:00:00Z,38.27,2018-03-07T05:00:00Z,26.49,2018-03-07T18:00:00Z,34.44,2018-03-07T05:00:00Z,1.999
2018-03-08T05:00:00Z,Rain until afternoon.,rain,2018-03-08T11:19:50Z,2018-03-08T22:56:09Z,0.73,0.016,0.0559,2018-03-08T18:00:00Z,0.68,rain,39.07,1520539200,29.41,1520593200,35.51,1520539200,23.49,1520586000,28.17,0.75,1006.08,4.41,11.08,1520532000,287,0.74,3,1520521200,9.97,32.15,2018-03-08T11:00:00Z,39.07,2018-03-08T20:00:00Z,28.78,2018-03-09T04:00:00Z,35.51,2018-03-08T20:00:00Z,
2018-03-09T05:00:00Z,Mostly cloudy until evening.,partly-cloudy-day,2018-03-09T11:18:13Z,2018-03-09T22:57:14Z,0.76,0.0033,0.0157,2018-03-09T19:00:00Z,0.41,rain,41.42,1520629200,30.71,1520679600,36.21,1520629200,25.07,1520679600,23.54,0.63,1007.59,6.49,14.84,1520632800,269,0.7,4,1520611200,9.95,29.41,2018-03-09T11:00:00Z,41.42,2018-03-09T21:00:00Z,23.49,2018-03-09T09:00:00Z,36.21,2018-03-09T21:00:00Z,
2018-03-10T05:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-night,2018-03-10T11:16:36Z,2018-03-10T22:58:20Z,0.79,5e-4,0.0027,2018-03-10T19:00:00Z,0.16,rain,38.9,1520708400,30.62,1520766000,33.9,1520719200,28.3,1520762400,21.37,0.56,1013.98,5.79,15.1,1520697600,283,0.57,4,1520697600,10,30.71,2018-03-10T11:00:00Z,38.9,2018-03-10T19:00:00Z,25.07,2018-03-10T11:00:00Z,33.9,2018-03-10T22:00:00Z,
2018-03-11T05:00:00Z,Clear throughout the day.,clear-day,2018-03-11T11:14:58Z,2018-03-11T22:59:24Z,0.82,6e-4,0.0034,2018-03-11T19:00:00Z,0.08,rain,44.1,1520802000,30.1,1520852400,42.71,1520798400,30.1,1520852400,21.59,0.53,1018.06,3.1,11.26,1520776800,303,0.15,5,1520784000,10,30.62,2018-03-11T11:00:00Z,44.1,2018-03-11T21:00:00Z,28.3,2018-03-11T10:00:00Z,42.71,2018-03-11T20:00:00Z,
2018-03-12T04:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-03-12T11:13:24Z,2018-03-12T23:00:26Z,0.85,2e-4,0.0034,2018-03-13T03:00:00Z,0.46,rain,42.01,1520877600,32.96,1520942400,38.34,1520877600,27.36,1520931600,26.81,0.67,1014.51,4.14,12.96,1520902800,55,0.48,4,1520870400,9.91,30.1,2018-03-12T11:00:00Z,42.01,2018-03-12T18:00:00Z,30.1,2018-03-12T11:00:00Z,38.34,2018-03-12T18:00:00Z,
2018-03-13T04:00:00Z,Light snow (< 1 in.) until afternoon.,snow,2018-03-13T11:11:45Z,2018-03-13T23:01:30Z,0.88,0.0079,0.0178,2018-03-13T17:00:00Z,0.72,snow,39.66,1520974800,30.49,1521025200,33.78,1520971200,23.18,1521025200,28.8,0.79,1004.54,5.87,16.99,1520974800,322,0.8,3,1520953200,6.78,32.96,2018-03-13T12:00:00Z,39.66,2018-03-13T21:00:00Z,27.36,2018-03-13T09:00:00Z,33.78,2018-03-13T20:00:00Z,0.881
2018-03-14T04:00:00Z,Mostly cloudy starting in the afternoon.,partly-cloudy-night,2018-03-14T11:10:06Z,2018-03-14T23:02:34Z,0.91,1e-4,7e-4,2018-03-14T17:00:00Z,0.03,snow,39.87,1521054000,32.06,1521104400,34.05,1521054000,25.34,1521104400,22.83,0.62,1002.71,7.98,17.27,1521064800,268,0.5,5,1521043200,9.41,30.49,2018-03-14T11:00:00Z,39.87,2018-03-14T19:00:00Z,23.18,2018-03-14T11:00:00Z,34.05,2018-03-14T19:00:00Z,0
2018-03-15T04:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-03-15T11:08:27Z,2018-03-15T23:03:38Z,0.94,0,0,,0,,45.95,1521140400,32.59,1521198000,41.86,1521144000,27.02,1521201600,22.88,0.56,1001.87,7.34,17.24,1521093600,276,0.56,6,1521133200,9.98,32.06,2018-03-15T09:00:00Z,45.95,2018-03-15T19:00:00Z,25.34,2018-03-15T09:00:00Z,41.86,2018-03-15T20:00:00Z,
2018-03-16T04:00:00Z,Mostly cloudy until evening.,partly-cloudy-day,2018-03-16T11:06:48Z,2018-03-16T23:04:42Z,0.97,0,0,,0,,38.87,1521223200,27.03,1521284400,32.18,1521223200,20.69,1521284400,20.31,0.56,1007.41,6.95,21.62,1521226800,300,0.33,4,1521216000,9.99,31.71,2018-03-17T03:00:00Z,38.87,2018-03-16T18:00:00Z,24.64,2018-03-17T03:00:00Z,32.18,2018-03-16T18:00:00Z,
2018-03-17T04:00:00Z,Clear throughout the day.,clear-day,2018-03-17T11:05:08Z,2018-03-17T23:05:45Z,0.01,0,0,,0,,47.21,1521316800,28.79,1521374400,43.88,1521324000,22.38,1521374400,14.99,0.42,1010.14,5.81,16,1521313200,291,0.04,6,1521306000,10,27.03,2018-03-17T11:00:00Z,47.21,2018-03-17T20:00:00Z,20.69,2018-03-17T11:00:00Z,43.88,2018-03-17T22:00:00Z,
2018-03-18T04:00:00Z,Clear throughout the day.,clear-day,2018-03-18T11:03:28Z,2018-03-18T23:06:49Z,0.04,0,0,,0,,43.03,1521406800,30.59,1521453600,39.64,1521414000,29.91,1521460800,10.65,0.36,1013.01,4,13.41,1521403200,327,0,6,1521388800,10,28.79,2018-03-18T12:00:00Z,43.03,2018-03-18T21:00:00Z,22.35,2018-03-18T13:00:00Z,39.71,2018-03-19T00:00:00Z,
2018-03-19T04:00:00Z,Partly cloudy in the morning.,partly-cloudy-day,2018-03-19T11:01:48Z,2018-03-19T23:07:52Z,0.07,0,0,,0,,45.44,1521493200,30.21,1521543600,45.44,1521493200,25.88,1521547200,15.87,0.44,1013.64,1.66,9.13,1521464400,352,0.15,6,1521478800,10,30.59,2018-03-19T10:00:00Z,45.44,2018-03-19T21:00:00Z,29.91,2018-03-19T12:00:00Z,45.44,2018-03-19T21:00:00Z,
2018-03-20T04:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-03-20T11:00:08Z,2018-03-20T23:08:55Z,0.11,0,2e-4,2018-03-20T23:00:00Z,0,,37.06,1521583200,33.3,1521633600,33.81,1521586800,26.49,1521633600,14.77,0.45,1012.88,4.55,11.6,1521572400,49,0.58,4,1521561600,9.99,30.21,2018-03-20T11:00:00Z,37.33,2018-03-21T02:00:00Z,25.82,2018-03-20T13:00:00Z,33.95,2018-03-20T04:00:00Z,
2018-03-21T04:00:00Z,Foggy throughout the day.,fog,2018-03-21T10:58:28Z,2018-03-21T23:09:57Z,0.14,0.0038,0.0088,2018-03-21T18:00:00Z,0.51,snow,34.64,1521630000,31.67,1521680400,28.7,1521669600,27.47,1521680400,26.1,0.77,1005.35,6.18,16.5,1521626400,35,1,4,1521648000,4.27,31.3,2018-03-21T14:00:00Z,37.96,2018-03-21T07:00:00Z,24.06,2018-03-21T14:00:00Z,32.62,2018-03-21T07:00:00Z,0.706
2018-03-22T04:00:00Z,Rain until afternoon.,rain,2018-03-22T10:56:48Z,2018-03-22T23:11:00Z,0.18,0.0168,0.1136,2018-03-22T17:00:00Z,0.73,rain,49.43,1521752400,34.2,1521802800,46.8,1521752400,31.34,1521792000,27.64,0.66,1009.23,4.95,13.93,1521745200,323,0.61,6,1521738000,8.19,32.06,2018-03-22T04:00:00Z,49.43,2018-03-22T21:00:00Z,28.33,2018-03-22T06:00:00Z,46.8,2018-03-22T21:00:00Z,
2018-03-23T04:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-03-23T10:55:08Z,2018-03-23T23:12:03Z,0.22,0,0,,0,,48.32,1521831600,34.01,1521889200,47.31,1521831600,30.12,1521889200,23.7,0.5,1016.12,4.27,10.88,1521777600,321,0.5,6,1521824400,10,34.2,2018-03-23T11:00:00Z,48.32,2018-03-23T19:00:00Z,31.34,2018-03-23T08:00:00Z,47.31,2018-03-23T19:00:00Z,
2018-03-24T04:00:00Z,Partly cloudy starting in the evening.,partly-cloudy-night,2018-03-24T10:53:27Z,2018-03-24T23:13:05Z,0.25,0,0,,0,,49.15,1521921600,32.96,1521975600,48.17,1521925200,28.89,1521972000,21.03,0.44,1018.89,4.36,12.06,1521907200,323,0.35,6,1521907200,10,34.01,2018-03-24T11:00:00Z,49.15,2018-03-24T20:00:00Z,30.12,2018-03-24T11:00:00Z,48.17,2018-03-24T21:00:00Z,
2018-03-25T04:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-03-25T10:51:47Z,2018-03-25T23:14:08Z,0.29,0,0,,0,,42.19,1522004400,32.69,1522058400,40.94,1522018800,26.97,1522058400,24.4,0.58,1028.29,3.88,12.4,1521993600,41,0.66,4,1521993600,10,32.96,2018-03-25T11:00:00Z,42.19,2018-03-25T19:00:00Z,28.89,2018-03-25T10:00:00Z,40.94,2018-03-25T23:00:00Z,
2018-03-26T04:00:00Z,Clear throughout the day.,clear-day,2018-03-26T10:50:07Z,2018-03-26T23:15:10Z,0.33,0,0,,0,,46.66,1522094400,31.2,1522144800,46.66,1522094400,31.2,1522144800,22.76,0.54,1038.6,4.2,20.72,1522072800,68,0.04,7,1522083600,10,32.69,2018-03-26T10:00:00Z,46.66,2018-03-26T20:00:00Z,26.97,2018-03-26T10:00:00Z,46.66,2018-03-26T20:00:00Z,
2018-03-27T04:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-03-27T10:48:27Z,2018-03-27T23:16:12Z,0.37,0,5e-4,2018-03-28T03:00:00Z,0,,42.61,1522173600,37.35,1522220400,42.61,1522173600,33.6,1522224000,24.5,0.6,1032.68,1.21,6.3,1522166400,132,0.39,6,1522170000,9.99,31.2,2018-03-27T10:00:00Z,42.61,2018-03-27T18:00:00Z,31.2,2018-03-27T10:00:00Z,42.61,2018-03-27T18:00:00Z,
2018-03-28T04:00:00Z,Overcast throughout the day.,cloudy,2018-03-28T10:46:47Z,2018-03-28T23:17:14Z,0.4,0.0017,0.0162,2018-03-28T10:00:00Z,0.82,rain,49.87,1522270800,47.02,1522288800,49.87,1522270800,47.02,1522288800,37.84,0.82,1018.57,1.74,15.65,1522224000,237,0.94,5,1522256400,9,37.35,2018-03-28T07:00:00Z,49.87,2018-03-28T21:00:00Z,33.6,2018-03-28T08:00:00Z,49.87,2018-03-28T21:00:00Z,
2018-03-29T04:00:00Z,Foggy starting in the evening.,fog,2018-03-29T10:45:07Z,2018-03-29T23:18:17Z,0.44,0.0011,0.0083,2018-03-29T15:00:00Z,0.76,rain,49.55,1522353600,46.39,1522378800,48.97,1522360800,46.39,1522378800,44.94,0.9,1015.71,1.41,6.16,1522357200,120,1,4,1522339200,5.2,46.39,2018-03-30T03:00:00Z,49.55,2018-03-29T20:00:00Z,46.39,2018-03-30T03:00:00Z,48.97,2018-03-29T22:00:00Z,
